x, y, z, level
9.45435, 2.22506, 9.6, 0
9.25917, 2.18143, 9.7, 0
9.35676, 2.20325, 9.7, 0
9.16158, 2.15962, 9.8, 0
9.25917, 2.18143, 9.8, 0
9.06398, 2.1378, 9.9, 0
9.16158, 2.15962, 9.9, 0
8.96639, 2.11599, 10, 0
9.06398, 2.1378, 10, 0
8.7984, 2.38742, 0, 0
8.89526, 2.41229, 0, 0
8.70154, 2.36255, 0.1, 0
8.7984, 2.38742, 0.1, 0
8.60468, 2.33768, 0.2, 0
8.70154, 2.36255, 0.2, 0
8.50782, 2.31282, 0.3, 0
8.60468, 2.33768, 0.3, 0
8.41097, 2.28795, 0.4, 0
8.50782, 2.31282, 0.4, 0
8.31411, 2.26308, 0.5, 0
8.41097, 2.28795, 0.5, 0
8.21725, 2.23821, 0.6, 0
8.31411, 2.26308, 0.6, 0
8.12039, 2.21334, 0.7, 0
8.21725, 2.23821, 0.7, 0
8.02353, 2.18847, 0.8, 0
8.12039, 2.21334, 0.8, 0
7.92667, 2.1636, 0.9, 0
8.02353, 2.18847, 0.9, 0
7.82982, 2.13873, 1, 0
7.92667, 2.1636, 1, 0
7.73296, 2.11386, 1.1, 0
7.82982, 2.13873, 1.1, 0
7.6361, 2.089, 1.2, 0
7.73296, 2.11386, 1.2, 0
7.53924, 2.06413, 1.3, 0
7.6361, 2.089, 1.3, 0
7.44238, 2.03926, 1.4, 0
7.53924, 2.06413, 1.4, 0
7.34552, 2.01439, 1.5, 0
7.44238, 2.03926, 1.5, 0
7.24867, 1.98952, 1.6, 0
7.34552, 2.01439, 1.6, 0
7.15181, 1.96465, 1.7, 0
7.24867, 1.98952, 1.7, 0
7.05495, 1.93978, 1.8, 0
7.15181, 1.96465, 1.8, 0
6.95809, 1.91491, 1.9, 0
7.05495, 1.93978, 1.9, 0
6.86123, 1.89004, 2, 0
6.95809, 1.91491, 2, 0
6.76437, 1.86517, 2.1, 0
6.86123, 1.89004, 2.1, 0
6.66752, 1.84031, 2.2, 0
6.76437, 1.86517, 2.2, 0
6.57066, 1.81544, 2.3, 0
6.66752, 1.84031, 2.3, 0
6.4738, 1.79057, 2.4, 0
6.57066, 1.81544, 2.4, 0
6.37694, 1.7657, 2.5, 0
6.4738, 1.79057, 2.5, 0
6.28008, 1.74083, 2.6, 0
6.37694, 1.7657, 2.6, 0
6.18322, 1.71596, 2.7, 0
6.28008, 1.74083, 2.7, 0
6.08637, 1.69109, 2.8, 0
6.18322, 1.71596, 2.8, 0
5.98951, 1.66622, 2.9, 0
6.08637, 1.69109, 2.9, 0
5.89265, 1.64135, 3, 0
5.98951, 1.66622, 3, 0
5.79579, 1.61648, 3.1, 0
5.89265, 1.64135, 3.1, 0
5.69893, 1.59162, 3.2, 0
5.79579, 1.61648, 3.2, 0
5.60207, 1.56675, 3.3, 0
5.69893, 1.59162, 3.3, 0
5.50522, 1.54188, 3.4, 0
5.60207, 1.56675, 3.4, 0
5.40836, 1.51701, 3.5, 0
5.50522, 1.54188, 3.5, 0
5.3115, 1.49214, 3.6, 0
5.40836, 1.51701, 3.6, 0
5.21464, 1.46727, 3.7, 0
5.3115, 1.49214, 3.7, 0
5.11778, 1.4424, 3.8, 0
5.21464, 1.46727, 3.8, 0
5.02092, 1.41753, 3.9, 0
5.11778, 1.4424, 3.9, 0
4.92407, 1.39266, 4, 0
5.02092, 1.41753, 4, 0
4.82721, 1.36779, 4.1, 0
4.92407, 1.39266, 4.1, 0
4.73035, 1.34293, 4.2, 0
4.82721, 1.36779, 4.2, 0
4.63349, 1.31806, 4.3, 0
4.73035, 1.34293, 4.3, 0
4.53663, 1.29319, 4.4, 0
4.63349, 1.31806, 4.4, 0
4.43977, 1.26832, 4.5, 0
4.53663, 1.29319, 4.5, 0
4.34292, 1.24345, 4.6, 0
4.43977, 1.26832, 4.6, 0
4.24606, 1.21858, 4.7, 0
4.34292, 1.24345, 4.7, 0
4.1492, 1.19371, 4.8, 0
4.24606, 1.21858, 4.8, 0
4.05234, 1.16884, 4.9, 0
4.1492, 1.19371, 4.9, 0
3.95548, 1.14397, 5, 0
4.05234, 1.16884, 5, 0
3.85862, 1.1191, 5.1, 0
3.95548, 1.14397, 5.1, 0
3.76177, 1.09424, 5.2, 0
3.85862, 1.1191, 5.2, 0
3.66491, 1.06937, 5.3, 0
3.76177, 1.09424, 5.3, 0
3.56805, 1.0445, 5.4, 0
3.66491, 1.06937, 5.4, 0
3.47119, 1.01963, 5.5, 0
3.56805, 1.0445, 5.5, 0
3.37433, 0.99476, 5.6, 0
3.47119, 1.01963, 5.6, 0
3.27747, 0.969891, 5.7, 0
3.37433, 0.99476, 5.7, 0
3.18062, 0.945022, 5.8, 0
3.27747, 0.969891, 5.8, 0
3.08376, 0.920153, 5.9, 0
3.18062, 0.945022, 5.9, 0
2.9869, 0.895284, 6, 0
3.08376, 0.920153, 6, 0
2.89004, 0.870415, 6.1, 0
2.9869, 0.895284, 6.1, 0
2.79318, 0.845546, 6.2, 0
2.89004, 0.870415, 6.2, 0
2.69632, 0.820677, 6.3, 0
2.79318, 0.845546, 6.3, 0
2.59947, 0.795808, 6.4, 0
2.69632, 0.820677, 6.4, 0
2.50261, 0.770939, 6.5, 0
2.59947, 0.795808, 6.5, 0
2.40575, 0.74607, 6.6, 0
2.50261, 0.770939, 6.6, 0
2.30889, 0.721201, 6.7, 0
2.40575, 0.74607, 6.7, 0
2.21203, 0.696332, 6.8, 0
2.30889, 0.721201, 6.8, 0
2.11517, 0.671463, 6.9, 0
2.21203, 0.696332, 6.9, 0
2.01832, 0.646594, 7, 0
2.11517, 0.671463, 7, 0
1.92146, 0.621725, 7.1, 0
2.01832, 0.646594, 7.1, 0
1.8246, 0.596856, 7.2, 0
1.92146, 0.621725, 7.2, 0
1.72774, 0.571987, 7.3, 0
1.8246, 0.596856, 7.3, 0
1.63088, 0.547118, 7.4, 0
1.72774, 0.571987, 7.4, 0
1.53402, 0.522249, 7.5, 0
1.63088, 0.547118, 7.5, 0
1.43717, 0.49738, 7.6, 0
1.53402, 0.522249, 7.6, 0
1.34031, 0.472511, 7.7, 0
1.43717, 0.49738, 7.7, 0
1.24345, 0.447642, 7.8, 0
1.34031, 0.472511, 7.8, 0
1.14659, 0.422773, 7.9, 0
1.24345, 0.447642, 7.9, 0
1.04973, 0.397904, 8, 0
1.14659, 0.422773, 8, 0
0.952875, 0.373035, 8.1, 0
1.04973, 0.397904, 8.1, 0
0.856016, 0.348166, 8.2, 0
0.952875, 0.373035, 8.2, 0
1.04973, 0.397904, 8.2, 0
1.14659, 0.422773, 8.2, 0
1.24345, 0.447642, 8.2, 0
1.34031, 0.472511, 8.2, 0
1.43717, 0.49738, 8.2, 0
1.53402, 0.522249, 8.2, 0
1.63088, 0.547118, 8.2, 0
1.72774, 0.571987, 8.2, 0
1.8246, 0.596856, 8.2, 0
1.92146, 0.621725, 8.2, 0
2.01832, 0.646594, 8.2, 0
2.11517, 0.671463, 8.2, 0
2.21203, 0.696332, 8.2, 0
2.30889, 0.721201, 8.2, 0
2.40575, 0.74607, 8.2, 0
2.50261, 0.770939, 8.2, 0
2.59947, 0.795808, 8.2, 0
2.69632, 0.820677, 8.2, 0
2.79318, 0.845546, 8.2, 0
2.89004, 0.870415, 8.2, 0
2.9869, 0.895284, 8.2, 0
3.08376, 0.920153, 8.2, 0
3.18062, 0.945022, 8.2, 0
3.27747, 0.969891, 8.2, 0
3.37433, 0.99476, 8.2, 0
3.47119, 1.01963, 8.2, 0
3.56805, 1.0445, 8.2, 0
3.66491, 1.06937, 8.2, 0
3.76177, 1.09424, 8.2, 0
3.85862, 1.1191, 8.2, 0
3.95548, 1.14397, 8.2, 0
4.05234, 1.16884, 8.2, 0
4.1492, 1.19371, 8.2, 0
4.24606, 1.21858, 8.2, 0
4.34292, 1.24345, 8.2, 0
4.43977, 1.26832, 8.2, 0
4.53663, 1.29319, 8.2, 0
4.63349, 1.31806, 8.2, 0
4.73035, 1.34293, 8.2, 0
4.82721, 1.36779, 8.2, 0
4.92407, 1.39266, 8.2, 0
5.02092, 1.41753, 8.2, 0
5.11778, 1.4424, 8.2, 0
5.21464, 1.46727, 8.2, 0
5.3115, 1.49214, 8.2, 0
5.40836, 1.51701, 8.2, 0
5.50522, 1.54188, 8.2, 0
5.60207, 1.56675, 8.2, 0
5.69893, 1.59162, 8.2, 0
5.79579, 1.61648, 8.2, 0
5.89265, 1.64135, 8.2, 0
5.98951, 1.66622, 8.2, 0
6.08637, 1.69109, 8.2, 0
6.18322, 1.71596, 8.2, 0
6.28008, 1.74083, 8.2, 0
6.37694, 1.7657, 8.2, 0
6.4738, 1.79057, 8.2, 0
6.57066, 1.81544, 8.2, 0
6.66752, 1.84031, 8.2, 0
6.76437, 1.86517, 8.2, 0
6.86123, 1.89004, 8.2, 0
6.95809, 1.91491, 8.2, 0
7.05495, 1.93978, 8.2, 0
7.15181, 1.96465, 8.2, 0
7.24867, 1.98952, 8.2, 0
7.34552, 2.01439, 8.2, 0
7.44238, 2.03926, 8.2, 0
7.53924, 2.06413, 8.2, 0
7.6361, 2.089, 8.2, 0
7.73296, 2.11386, 8.2, 0
7.82982, 2.13873, 8.2, 0
7.92667, 2.1636, 8.2, 0
8.02353, 2.18847, 8.2, 0
8.12039, 2.21334, 8.2, 0
8.21725, 2.23821, 8.2, 0
8.31411, 2.26308, 8.2, 0
8.41097, 2.28795, 8.2, 0
8.50782, 2.31282, 8.2, 0
8.60468, 2.33768, 8.2, 0
8.70154, 2.36255, 8.2, 0
8.7984, 2.38742, 8.2, 0
8.89526, 2.41229, 8.2, 0
8.99211, 2.43716, 8.2, 0
9.08897, 2.46203, 8.2, 0
9.18583, 2.4869, 8.2, 0
9.28269, 2.51177, 8.2, 0
9.37955, 2.53664, 8.2, 0
9.47641, 2.56151, 8.2, 0
9.57326, 2.58637, 8.2, 0
9.67012, 2.61124, 8.2, 0
-0.0157084, 0.124345, 8.3, 0
0.0811499, 0.149214, 8.3, 0
0.178008, 0.174083, 8.3, 0
0.274867, 0.198952, 8.3, 0
0.371725, 0.223821, 8.3, 0
0.468583, 0.24869, 8.3, 0
0.565441, 0.273559, 8.3, 0
0.6623, 0.298428, 8.3, 0
0.759158, 0.323297, 8.3, 0
0.856016, 0.348166, 8.3, 0
0.952875, 0.373035, 8.3, 0
1.04973, 0.397904, 8.3, 0
1.14659, 0.422773, 8.3, 0
1.24345, 0.447642, 8.3, 0
1.34031, 0.472511, 8.3, 0
1.43717, 0.49738, 8.3, 0
1.53402, 0.522249, 8.3, 0
1.63088, 0.547118, 8.3, 0
1.72774, 0.571987, 8.3, 0
1.8246, 0.596856, 8.3, 0
1.92146, 0.621725, 8.3, 0
2.01832, 0.646594, 8.3, 0
2.11517, 0.671463, 8.3, 0
2.21203, 0.696332, 8.3, 0
2.30889, 0.721201, 8.3, 0
2.40575, 0.74607, 8.3, 0
2.50261, 0.770939, 8.3, 0
2.59947, 0.795808, 8.3, 0
2.69632, 0.820677, 8.3, 0
2.79318, 0.845546, 8.3, 0
2.89004, 0.870415, 8.3, 0
2.9869, 0.895284, 8.3, 0
3.08376, 0.920153, 8.3, 0
3.18062, 0.945022, 8.3, 0
3.27747, 0.969891, 8.3, 0
3.37433, 0.99476, 8.3, 0
3.47119, 1.01963, 8.3, 0
3.56805, 1.0445, 8.3, 0
3.66491, 1.06937, 8.3, 0
3.76177, 1.09424, 8.3, 0
3.85862, 1.1191, 8.3, 0
3.95548, 1.14397, 8.3, 0
4.05234, 1.16884, 8.3, 0
4.1492, 1.19371, 8.3, 0
4.24606, 1.21858, 8.3, 0
4.34292, 1.24345, 8.3, 0
4.43977, 1.26832, 8.3, 0
4.53663, 1.29319, 8.3, 0
4.63349, 1.31806, 8.3, 0
4.73035, 1.34293, 8.3, 0
4.82721, 1.36779, 8.3, 0
4.92407, 1.39266, 8.3, 0
5.02092, 1.41753, 8.3, 0
5.11778, 1.4424, 8.3, 0
5.21464, 1.46727, 8.3, 0
5.3115, 1.49214, 8.3, 0
5.40836, 1.51701, 8.3, 0
5.50522, 1.54188, 8.3, 0
5.60207, 1.56675, 8.3, 0
5.69893, 1.59162, 8.3, 0
5.79579, 1.61648, 8.3, 0
5.89265, 1.64135, 8.3, 0
5.98951, 1.66622, 8.3, 0
6.08637, 1.69109, 8.3, 0
6.18322, 1.71596, 8.3, 0
6.28008, 1.74083, 8.3, 0
6.37694, 1.7657, 8.3, 0
6.4738, 1.79057, 8.3, 0
6.57066, 1.81544, 8.3, 0
6.66752, 1.84031, 8.3, 0
6.76437, 1.86517, 8.3, 0
6.86123, 1.89004, 8.3, 0
6.95809, 1.91491, 8.3, 0
7.05495, 1.93978, 8.3, 0
7.15181, 1.96465, 8.3, 0
7.24867, 1.98952, 8.3, 0
7.34552, 2.01439, 8.3, 0
7.44238, 2.03926, 8.3, 0
7.53924, 2.06413, 8.3, 0
7.6361, 2.089, 8.3, 0
7.73296, 2.11386, 8.3, 0
7.82982, 2.13873, 8.3, 0
7.92667, 2.1636, 8.3, 0
8.02353, 2.18847, 8.3, 0
8.12039, 2.21334, 8.3, 0
8.21725, 2.23821, 8.3, 0
8.31411, 2.26308, 8.3, 0
8.41097, 2.28795, 8.3, 0
8.50782, 2.31282, 8.3, 0
8.60468, 2.33768, 8.3, 0
8.70154, 2.36255, 8.3, 0
8.7984, 2.38742, 8.3, 0
8.89526, 2.41229, 8.3, 0
8.99211, 2.43716, 8.3, 0
9.08897, 2.46203, 8.3, 0
9.18583, 2.4869, 8.3, 0
9.28269, 2.51177, 8.3, 0
9.37955, 2.53664, 8.3, 0
9.47641, 2.56151, 8.3, 0
9.57326, 2.58637, 8.3, 0
9.67012, 2.61124, 8.3, 0
-0.0157084, 0.124345, 8.4, 0
0.0811499, 0.149214, 8.4, 0
0.178008, 0.174083, 8.4, 0
0.274867, 0.198952, 8.4, 0
0.371725, 0.223821, 8.4, 0
0.468583, 0.24869, 8.4, 0
0.565441, 0.273559, 8.4, 0
0.6623, 0.298428, 8.4, 0
0.759158, 0.323297, 8.4, 0
0.565441, 0.273559, 8.5, 0
0.6623, 0.298428, 8.5, 0
0.468583, 0.24869, 8.6, 0
0.565441, 0.273559, 8.6, 0
0.371725, 0.223821, 8.7, 0
0.468583, 0.24869, 8.7, 0
0.274867, 0.198952, 8.8, 0
0.371725, 0.223821, 8.8, 0
0.178008, 0.174083, 8.9, 0
0.274867, 0.198952, 8.9, 0
0.0811499, 0.149214, 9, 0
0.178008, 0.174083, 9, 0
-0.0157084, 0.124345, 9.1, 0
0.0811499, 0.149214, 9.1, 0
9.67012, 2.61124, 9.1, 0
-0.0157084, 0.124345, 9.2, 0
9.57326, 2.58637, 9.2, 0
9.67012, 2.61124, 9.2, 0
9.47641, 2.56151, 9.3, 0
9.57326, 2.58637, 9.3, 0
9.37955, 2.53664, 9.4, 0
9.47641, 2.56151, 9.4, 0
9.28269, 2.51177, 9.5, 0
9.37955, 2.53664, 9.5, 0
9.18583, 2.4869, 9.6, 0
9.28269, 2.51177, 9.6, 0
9.08897, 2.46203, 9.7, 0
9.18583, 2.4869, 9.7, 0
8.99211, 2.43716, 9.8, 0
9.08897, 2.46203, 9.8, 0
8.89526, 2.41229, 9.9, 0
8.99211, 2.43716, 9.9, 0
8.7984, 2.38742, 10, 0
8.89526, 2.41229, 10, 0
8.62279, 2.65042, 0, 0
8.71882, 2.67831, 0, 0
8.52676, 2.62252, 0.1, 0
8.62279, 2.65042, 0.1, 0
8.43073, 2.59462, 0.2, 0
8.52676, 2.62252, 0.2, 0
8.3347, 2.56672, 0.3, 0
8.43073, 2.59462, 0.3, 0
8.23867, 2.53882, 0.4, 0
8.3347, 2.56672, 0.4, 0
8.14264, 2.51092, 0.5, 0
8.23867, 2.53882, 0.5, 0
8.04661, 2.48302, 0.6, 0
8.14264, 2.51092, 0.6, 0
7.95058, 2.45512, 0.7, 0
8.04661, 2.48302, 0.7, 0
7.85456, 2.42722, 0.8, 0
7.95058, 2.45512, 0.8, 0
7.75853, 2.39932, 0.9, 0
7.85456, 2.42722, 0.9, 0
7.6625, 2.37142, 1, 0
7.75853, 2.39932, 1, 0
7.56647, 2.34353, 1.1, 0
7.6625, 2.37142, 1.1, 0
7.47044, 2.31563, 1.2, 0
7.56647, 2.34353, 1.2, 0
7.37441, 2.28773, 1.3, 0
7.47044, 2.31563, 1.3, 0
7.27838, 2.25983, 1.4, 0
7.37441, 2.28773, 1.4, 0
7.18235, 2.23193, 1.5, 0
7.27838, 2.25983, 1.5, 0
7.08632, 2.20403, 1.6, 0
7.18235, 2.23193, 1.6, 0
6.99029, 2.17613, 1.7, 0
7.08632, 2.20403, 1.7, 0
6.89426, 2.14823, 1.8, 0
6.99029, 2.17613, 1.8, 0
6.79823, 2.12033, 1.9, 0
6.89426, 2.14823, 1.9, 0
6.7022, 2.09243, 2, 0
6.79823, 2.12033, 2, 0
6.60617, 2.06453, 2.1, 0
6.7022, 2.09243, 2.1, 0
6.51014, 2.03664, 2.2, 0
6.60617, 2.06453, 2.2, 0
6.41411, 2.00874, 2.3, 0
6.51014, 2.03664, 2.3, 0
6.31809, 1.98084, 2.4, 0
6.41411, 2.00874, 2.4, 0
6.22206, 1.95294, 2.5, 0
6.31809, 1.98084, 2.5, 0
6.12603, 1.92504, 2.6, 0
6.22206, 1.95294, 2.6, 0
6.03, 1.89714, 2.7, 0
6.12603, 1.92504, 2.7, 0
5.93397, 1.86924, 2.8, 0
6.03, 1.89714, 2.8, 0
5.83794, 1.84134, 2.9, 0
5.93397, 1.86924, 2.9, 0
5.74191, 1.81344, 3, 0
5.83794, 1.84134, 3, 0
5.64588, 1.78554, 3.1, 0
5.74191, 1.81344, 3.1, 0
5.54985, 1.75764, 3.2, 0
5.64588, 1.78554, 3.2, 0
5.45382, 1.72974, 3.3, 0
5.54985, 1.75764, 3.3, 0
5.35779, 1.70185, 3.4, 0
5.45382, 1.72974, 3.4, 0
5.26176, 1.67395, 3.5, 0
5.35779, 1.70185, 3.5, 0
5.16573, 1.64605, 3.6, 0
5.26176, 1.67395, 3.6, 0
5.0697, 1.61815, 3.7, 0
5.16573, 1.64605, 3.7, 0
4.97367, 1.59025, 3.8, 0
5.0697, 1.61815, 3.8, 0
4.87764, 1.56235, 3.9, 0
4.97367, 1.59025, 3.9, 0
4.78162, 1.53445, 4, 0
4.87764, 1.56235, 4, 0
4.68559, 1.50655, 4.1, 0
4.78162, 1.53445, 4.1, 0
4.58956, 1.47865, 4.2, 0
4.68559, 1.50655, 4.2, 0
4.49353, 1.45075, 4.3, 0
4.58956, 1.47865, 4.3, 0
4.3975, 1.42285, 4.4, 0
4.49353, 1.45075, 4.4, 0
4.30147, 1.39496, 4.5, 0
4.3975, 1.42285, 4.5, 0
4.20544, 1.36706, 4.6, 0
4.30147, 1.39496, 4.6, 0
4.10941, 1.33916, 4.7, 0
4.20544, 1.36706, 4.7, 0
4.01338, 1.31126, 4.8, 0
4.10941, 1.33916, 4.8, 0
3.91735, 1.28336, 4.9, 0
4.01338, 1.31126, 4.9, 0
3.82132, 1.25546, 5, 0
3.91735, 1.28336, 5, 0
3.72529, 1.22756, 5.1, 0
3.82132, 1.25546, 5.1, 0
3.62926, 1.19966, 5.2, 0
3.72529, 1.22756, 5.2, 0
3.53323, 1.17176, 5.3, 0
3.62926, 1.19966, 5.3, 0
3.4372, 1.14386, 5.4, 0
3.53323, 1.17176, 5.4, 0
3.34117, 1.11596, 5.5, 0
3.4372, 1.14386, 5.5, 0
3.24515, 1.08807, 5.6, 0
3.34117, 1.11596, 5.6, 0
3.14912, 1.06017, 5.7, 0
3.24515, 1.08807, 5.7, 0
3.05309, 1.03227, 5.8, 0
3.14912, 1.06017, 5.8, 0
2.95706, 1.00437, 5.9, 0
3.05309, 1.03227, 5.9, 0
2.86103, 0.976469, 6, 0
2.95706, 1.00437, 6, 0
2.765, 0.94857, 6.1, 0
2.86103, 0.976469, 6.1, 0
2.66897, 0.920671, 6.2, 0
2.765, 0.94857, 6.2, 0
2.57294, 0.892772, 6.3, 0
2.66897, 0.920671, 6.3, 0
2.47691, 0.864872, 6.4, 0
2.57294, 0.892772, 6.4, 0
2.38088, 0.836973, 6.5, 0
2.47691, 0.864872, 6.5, 0
2.28485, 0.809074, 6.6, 0
2.38088, 0.836973, 6.6, 0
2.18882, 0.781175, 6.7, 0
2.28485, 0.809074, 6.7, 0
2.09279, 0.753276, 6.8, 0
2.18882, 0.781175, 6.8, 0
1.99676, 0.725377, 6.9, 0
2.09279, 0.753276, 6.9, 0
1.90073, 0.697478, 7, 0
1.99676, 0.725377, 7, 0
1.8047, 0.669579, 7.1, 0
1.90073, 0.697478, 7.1, 0
1.70868, 0.64168, 7.2, 0
1.8047, 0.669579, 7.2, 0
1.61265, 0.61378, 7.3, 0
1.70868, 0.64168, 7.3, 0
1.51662, 0.585881, 7.4, 0
1.61265, 0.61378, 7.4, 0
1.42059, 0.557982, 7.5, 0
1.51662, 0.585881, 7.5, 0
1.32456, 0.530083, 7.6, 0
1.42059, 0.557982, 7.6, 0
1.22853, 0.502184, 7.7, 0
1.32456, 0.530083, 7.7, 0
1.1325, 0.474285, 7.8, 0
1.22853, 0.502184, 7.8, 0
1.03647, 0.446386, 7.9, 0
1.1325, 0.474285, 7.9, 0
0.940441, 0.418487, 8, 0
1.03647, 0.446386, 8, 0
1.1325, 0.474285, 8, 0
1.22853, 0.502184, 8, 0
1.32456, 0.530083, 8, 0
1.42059, 0.557982, 8, 0
1.51662, 0.585881, 8, 0
1.61265, 0.61378, 8, 0
1.70868, 0.64168, 8, 0
1.8047, 0.669579, 8, 0
1.90073, 0.697478, 8, 0
1.99676, 0.725377, 8, 0
2.09279, 0.753276, 8, 0
2.18882, 0.781175, 8, 0
2.28485, 0.809074, 8, 0
2.38088, 0.836973, 8, 0
2.47691, 0.864872, 8, 0
2.57294, 0.892772, 8, 0
2.66897, 0.920671, 8, 0
2.765, 0.94857, 8, 0
2.86103, 0.976469, 8, 0
2.95706, 1.00437, 8, 0
3.05309, 1.03227, 8, 0
3.14912, 1.06017, 8, 0
3.24515, 1.08807, 8, 0
3.34117, 1.11596, 8, 0
3.4372, 1.14386, 8, 0
3.53323, 1.17176, 8, 0
3.62926, 1.19966, 8, 0
3.72529, 1.22756, 8, 0
3.82132, 1.25546, 8, 0
3.91735, 1.28336, 8, 0
4.01338, 1.31126, 8, 0
4.10941, 1.33916, 8, 0
4.20544, 1.36706, 8, 0
4.30147, 1.39496, 8, 0
4.3975, 1.42285, 8, 0
4.49353, 1.45075, 8, 0
4.58956, 1.47865, 8, 0
4.68559, 1.50655, 8, 0
4.78162, 1.53445, 8, 0
4.87764, 1.56235, 8, 0
4.97367, 1.59025, 8, 0
5.0697, 1.61815, 8, 0
5.16573, 1.64605, 8, 0
5.26176, 1.67395, 8, 0
5.35779, 1.70185, 8, 0
5.45382, 1.72974, 8, 0
5.54985, 1.75764, 8, 0
5.64588, 1.78554, 8, 0
5.74191, 1.81344, 8, 0
5.83794, 1.84134, 8, 0
5.93397, 1.86924, 8, 0
6.03, 1.89714, 8, 0
6.12603, 1.92504, 8, 0
6.22206, 1.95294, 8, 0
6.31809, 1.98084, 8, 0
6.41411, 2.00874, 8, 0
6.51014, 2.03664, 8, 0
6.60617, 2.06453, 8, 0
6.7022, 2.09243, 8, 0
6.79823, 2.12033, 8, 0
6.89426, 2.14823, 8, 0
6.99029, 2.17613, 8, 0
7.08632, 2.20403, 8, 0
7.18235, 2.23193, 8, 0
7.27838, 2.25983, 8, 0
7.37441, 2.28773, 8, 0
7.47044, 2.31563, 8, 0
7.56647, 2.34353, 8, 0
7.6625, 2.37142, 8, 0
7.75853, 2.39932, 8, 0
7.85456, 2.42722, 8, 0
7.95058, 2.45512, 8, 0
8.04661, 2.48302, 8, 0
8.14264, 2.51092, 8, 0
8.23867, 2.53882, 8, 0
8.3347, 2.56672, 8, 0
8.43073, 2.59462, 8, 0
8.52676, 2.62252, 8, 0
8.62279, 2.65042, 8, 0
8.71882, 2.67831, 8, 0
8.81485, 2.70621, 8, 0
8.91088, 2.73411, 8, 0
9.00691, 2.76201, 8, 0
9.10294, 2.78991, 8, 0
9.19897, 2.81781, 8, 0
9.295, 2.84571, 8, 0
9.39102, 2.87361, 8, 0
9.48705, 2.90151, 8, 0
9.58308, 2.92941, 8, 0
-0.0198532, 0.139496, 8.1, 0
0.0761762, 0.167395, 8.1, 0
0.172206, 0.195294, 8.1, 0
0.268235, 0.223193, 8.1, 0
0.364264, 0.251092, 8.1, 0
0.460294, 0.278991, 8.1, 0
0.556323, 0.30689, 8.1, 0
0.652352, 0.334789, 8.1, 0
0.748382, 0.362688, 8.1, 0
0.844411, 0.390588, 8.1, 0
0.940441, 0.418487, 8.1, 0
1.03647, 0.446386, 8.1, 0
1.1325, 0.474285, 8.1, 0
1.22853, 0.502184, 8.1, 0
1.32456, 0.530083, 8.1, 0
1.42059, 0.557982, 8.1, 0
1.51662, 0.585881, 8.1, 0
1.61265, 0.61378, 8.1, 0
1.70868, 0.64168, 8.1, 0
1.8047, 0.669579, 8.1, 0
1.90073, 0.697478, 8.1, 0
1.99676, 0.725377, 8.1, 0
2.09279, 0.753276, 8.1, 0
2.18882, 0.781175, 8.1, 0
2.28485, 0.809074, 8.1, 0
2.38088, 0.836973, 8.1, 0
2.47691, 0.864872, 8.1, 0
2.57294, 0.892772, 8.1, 0
2.66897, 0.920671, 8.1, 0
2.765, 0.94857, 8.1, 0
2.86103, 0.976469, 8.1, 0
2.95706, 1.00437, 8.1, 0
3.05309, 1.03227, 8.1, 0
3.14912, 1.06017, 8.1, 0
3.24515, 1.08807, 8.1, 0
3.34117, 1.11596, 8.1, 0
3.4372, 1.14386, 8.1, 0
3.53323, 1.17176, 8.1, 0
3.62926, 1.19966, 8.1, 0
3.72529, 1.22756, 8.1, 0
3.82132, 1.25546, 8.1, 0
3.91735, 1.28336, 8.1, 0
4.01338, 1.31126, 8.1, 0
4.10941, 1.33916, 8.1, 0
4.20544, 1.36706, 8.1, 0
4.30147, 1.39496, 8.1, 0
4.3975, 1.42285, 8.1, 0
4.49353, 1.45075, 8.1, 0
4.58956, 1.47865, 8.1, 0
4.68559, 1.50655, 8.1, 0
4.78162, 1.53445, 8.1, 0
4.87764, 1.56235, 8.1, 0
4.97367, 1.59025, 8.1, 0
5.0697, 1.61815, 8.1, 0
5.16573, 1.64605, 8.1, 0
5.26176, 1.67395, 8.1, 0
5.35779, 1.70185, 8.1, 0
5.45382, 1.72974, 8.1, 0
5.54985, 1.75764, 8.1, 0
5.64588, 1.78554, 8.1, 0
5.74191, 1.81344, 8.1, 0
5.83794, 1.84134, 8.1, 0
5.93397, 1.86924, 8.1, 0
6.03, 1.89714, 8.1, 0
6.12603, 1.92504, 8.1, 0
6.22206, 1.95294, 8.1, 0
6.31809, 1.98084, 8.1, 0
6.41411, 2.00874, 8.1, 0
6.51014, 2.03664, 8.1, 0
6.60617, 2.06453, 8.1, 0
6.7022, 2.09243, 8.1, 0
6.79823, 2.12033, 8.1, 0
6.89426, 2.14823, 8.1, 0
6.99029, 2.17613, 8.1, 0
7.08632, 2.20403, 8.1, 0
7.18235, 2.23193, 8.1, 0
7.27838, 2.25983, 8.1, 0
7.37441, 2.28773, 8.1, 0
7.47044, 2.31563, 8.1, 0
7.56647, 2.34353, 8.1, 0
7.6625, 2.37142, 8.1, 0
7.75853, 2.39932, 8.1, 0
7.85456, 2.42722, 8.1, 0
7.95058, 2.45512, 8.1, 0
8.04661, 2.48302, 8.1, 0
8.14264, 2.51092, 8.1, 0
8.23867, 2.53882, 8.1, 0
8.3347, 2.56672, 8.1, 0
8.43073, 2.59462, 8.1, 0
8.52676, 2.62252, 8.1, 0
